Source,Target,Weight,Type
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,11,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,6,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T012677_3_Pamphlet_Dr_Price,12,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,20,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T114601_29_Principles_Moral_Political,30,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_1767_Civil_Society_4610,16,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,6,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_dialogues_from_manuscript_edited,2,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Manuscripts_edited,24,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_minutes_of_the_life,13,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,15,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,11,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T114601_19_Principles_Moral_Political,30,undirected
Hume_A.Letter.from.a.Gentleman,Hume_An_Enquiry_Principal_Morals,1,undirected
Hume_A.Letter.from.a.Gentleman,Hume_Dialogues_Concerning_Natural_Religion,13,undirected
Hume_A.Letter.from.a.Gentleman,Hume_Four_Dissertations,3,undirected
Hume_A.Letter.from.a.Gentleman,Hume_Philosophical_Essays_Human_Understanding,12,undirected
Hume_A.Letter.from.a.Gentleman,Hume_Treatise_Human_Nature_vol_1,1,undirected
Hume_An_Abstract_of_a_book,Hume_Dialogues_Concerning_Natural_Religion,1,undirected
Hume_An_Abstract_of_a_book,Hume_Philosophical_Essays_Human_Understanding,11,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_1,14,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_human_nature_vol_2,3,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_3,1,undirected
Hume_An_Enquiry_Principal_Morals,Ferguson_dialogues_from_manuscript_edited,2,undirected
Hume_An_Enquiry_Principal_Morals,Hume_A.Letter.from.a.Gentleman,1,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Dialogues_Concerning_Natural_Religion,4,undirected
Hume_An_Enquiry_Principal_Morals,Hume_essays_moral_political_1741,23,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Four_Dissertations,30,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Philosophical_Essays_Human_Understanding,1,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Political_Discourses,5,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Treatise_Human_Nature_vol_3,6,undirected
Hume_An_Enquiry_Principal_Morals,Hume_two_essays_on_suicide_immorality_soul,5,undirected
Hume_Archibald_preface_edition,Ferguson_biographical_sketch,1,undirected
Hume_Archibald_preface_edition,Ferguson_letters_edited_w_npp,15,undirected
Hume_Archibald_preface_edition,Hume_essays_moral_political_1741,8,undirected
Hume_Archibald_preface_edition,Hume_History_of_England_Tudor_vol_2_1710,1,undirected
Hume_Archibald_preface_edition,Hume_Political_Discourses,10,undirected
Hume_Archibald_preface_edition,sister_peg_checked,18,undirected
Hume_Dialogues_Concerning_Natural_Religion,Ferguson_dialogues_from_manuscript_edited,6,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_A.Letter.from.a.Gentleman,13,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_An_Abstract_of_a_book,1,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_An_Enquiry_Principal_Morals,4,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_essays_moral_political_1741,5,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Four_Dissertations,8,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Petition_Bellmen,2,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Philosophical_Essays_Human_Understanding,22,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_two_essays_on_suicide_immorality_soul,14,undirected
Hume_essay_on_national_chars,Hume_essays_moral_political_1741,8,undirected
Hume_essay_on_national_chars,Hume_Four_Dissertations,11,undirected
Hume_essay_on_national_chars,Hume_Petition_Bellmen,13,undirected
Hume_essay_on_national_chars,Hume_Political_Discourses,11,undirected
Hume_essays_moral_political_1741,Ferguson_1756_Reflection_on_militia,2,undirected
Hume_essays_moral_political_1741,Ferguson_1757_Morality_stage.plays,8,undirected
Hume_essays_moral_political_1741,Ferguson_1767_Civil_Society_4610,4,undirected
Hume_essays_moral_political_1741,Ferguson_letters_edited_w_npp,6,undirected
Hume_essays_moral_political_1741,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,2,undirected
Hume_essays_moral_political_1741,Ferguson_Sermon_preached_in_the_ersh,7,undirected
Hume_essays_moral_political_1741,Ferguson_T012677_3_Pamphlet_Dr_Price,7,undirected
Hume_essays_moral_political_1741,Hume_An_Enquiry_Principal_Morals,23,undirected
Hume_essays_moral_political_1741,Hume_Archibald_preface_edition,8,undirected
Hume_essays_moral_political_1741,Hume_Dialogues_Concerning_Natural_Religion,5,undirected
Hume_essays_moral_political_1741,Hume_essay_on_national_chars,8,undirected
Hume_essays_moral_political_1741,Hume_Four_Dissertations,22,undirected
Hume_essays_moral_political_1741,Hume_Original.Contract_passive_obedience_and_parties,12,undirected
Hume_essays_moral_political_1741,Hume_Political_Discourses,18,undirected
Hume_essays_moral_political_1741,sister_peg_checked,5,undirected
Hume_Four_Dissertations,Ferguson_1767_Civil_Society_4610,1,undirected
Hume_Four_Dissertations,Hume_A.Letter.from.a.Gentleman,3,undirected
Hume_Four_Dissertations,Hume_An_Enquiry_Principal_Morals,30,undirected
Hume_Four_Dissertations,Hume_Dialogues_Concerning_Natural_Religion,8,undirected
Hume_Four_Dissertations,Hume_essay_on_national_chars,11,undirected
Hume_Four_Dissertations,Hume_essays_moral_political_1741,22,undirected
Hume_Four_Dissertations,Hume_Original.Contract_passive_obedience_and_parties,6,undirected
Hume_Four_Dissertations,Hume_Philosophical_Essays_Human_Understanding,9,undirected
Hume_Four_Dissertations,Hume_Political_Discourses,10,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_1_London,9,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_2_Edinburgh,8,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Caesar_vol_2,30,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_1_4709,17,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_2_1710,10,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_1_London,4,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_2_Edinburgh,2,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Caesar_vol_1,30,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_1_4709,24,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_2_1710,15,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_biographical_sketch,3,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_1_London,2,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_2_Edinburgh,5,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_1,17,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_2,24,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Tudor_vol_2_1710,24,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_Archibald_preface_edition,1,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_1,10,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_2,15,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Tudor_vol_1_4709,24,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_biographical_sketch,15,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_letters_edited_w_npp,4,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_minutes_of_the_life,10,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_Roman_Republic_Vol_2_Edinburgh,1,undirected
Hume_Original.Contract_passive_obedience_and_parties,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,1,undirected
Hume_Original.Contract_passive_obedience_and_parties,Ferguson_T012677_3_Pamphlet_Dr_Price,2,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_essays_moral_political_1741,12,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_Four_Dissertations,6,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_Political_Discourses,13,undirected
Hume_Petition_Bellmen,Ferguson_1757_Morality_stage.plays,2,undirected
Hume_Petition_Bellmen,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,3,undirected
Hume_Petition_Bellmen,Ferguson_Sermon_preached_in_the_ersh,4,undirected
Hume_Petition_Bellmen,Ferguson_T012677_3_Pamphlet_Dr_Price,3,undirected
Hume_Petition_Bellmen,Hume_Dialogues_Concerning_Natural_Religion,2,undirected
Hume_Petition_Bellmen,Hume_essay_on_national_chars,13,undirected
Hume_Petition_Bellmen,Hume_Political_Discourses,1,undirected
Hume_Petition_Bellmen,Hume_two_essays_on_suicide_immorality_soul,2,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_A.Letter.from.a.Gentleman,12,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Abstract_of_a_book,11,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Enquiry_Principal_Morals,1,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Dialogues_Concerning_Natural_Religion,22,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Four_Dissertations,9,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_1,16,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_human_nature_vol_2,5,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_3,21,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_two_essays_on_suicide_immorality_soul,11,undirected
Hume_Political_Discourses,Ferguson_1756_Reflection_on_militia,1,undirected
Hume_Political_Discourses,Ferguson_T012677_3_Pamphlet_Dr_Price,1,undirected
Hume_Political_Discourses,Hume_An_Enquiry_Principal_Morals,5,undirected
Hume_Political_Discourses,Hume_Archibald_preface_edition,10,undirected
Hume_Political_Discourses,Hume_essay_on_national_chars,11,undirected
Hume_Political_Discourses,Hume_essays_moral_political_1741,18,undirected
Hume_Political_Discourses,Hume_Four_Dissertations,10,undirected
Hume_Political_Discourses,Hume_Original.Contract_passive_obedience_and_parties,13,undirected
Hume_Political_Discourses,Hume_Petition_Bellmen,1,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_A.Letter.from.a.Gentleman,1,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_An_Abstract_of_a_book,14,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Philosophical_Essays_Human_Understanding,16,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_human_nature_vol_2,29,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_Human_Nature_vol_3,12,undirected
Hume_Treatise_human_nature_vol_2,Hume_An_Abstract_of_a_book,3,undirected
Hume_Treatise_human_nature_vol_2,Hume_Philosophical_Essays_Human_Understanding,5,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_1,29,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_3,23,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Abstract_of_a_book,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Enquiry_Principal_Morals,6,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Philosophical_Essays_Human_Understanding,21,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_Human_Nature_vol_1,12,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_human_nature_vol_2,23,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_An_Enquiry_Principal_Morals,5,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Dialogues_Concerning_Natural_Religion,14,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Petition_Bellmen,2,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Philosophical_Essays_Human_Understanding,11,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,21,undirected
sister_peg_checked,Hume_Archibald_preface_edition,18,undirected
sister_peg_checked,Hume_essays_moral_political_1741,5,undirected
