Source,Target,Weight,Type
Ferguson_1767_Civil_Society_4610,Ferguson_T076224_16_Inst_Moral_Phil,9,undirected
Ferguson_1767_Civil_Society_4610,Ferguson_T114601_19_Principles_Moral_Political,5,undirected
Ferguson_1767_Civil_Society_4610,Ferguson_T114601_29_Principles_Moral_Political,4,undirected
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Ferguson_T076224_16_Inst_Moral_Phil,18,undirected
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Ferguson_T114601_19_Principles_Moral_Political,4,undirected
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Ferguson_T114601_29_Principles_Moral_Political,3,undirected
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Kames_258200103_tcp,3,undirected
Ferguson_biographical_sketch,Ferguson_minutes_of_the_life,7,undirected
Ferguson_biographical_sketch,Ferguson_Roman_Republic_Vol_1_London,11,undirected
Ferguson_biographical_sketch,Ferguson_Roman_Republic_Vol_2_Edinburgh,15,undirected
Ferguson_biographical_sketch,Hume_History_of_England_Tudor_vol_1_4709,3,undirected
Ferguson_biographical_sketch,Hume_Life_of_David_Hume-Smith-Removed,8,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_letters_edited_w_npp,8,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_Manuscripts_edited,13,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_T114601_19_Principles_Moral_Political,1,undirected
Ferguson_dialogues_from_manuscript_edited,Kames_36200500_tcp,8,undirected
Ferguson_letters_edited_w_npp,Carlyle_AN_ARGUMENT,6,undirected
Ferguson_letters_edited_w_npp,Carlyle_Plain_Reasons,7,undirected
Ferguson_letters_edited_w_npp,Ferguson_1757_Morality_stage-plays,1,undirected
Ferguson_letters_edited_w_npp,Ferguson_dialogues_from_manuscript_edited,8,undirected
Ferguson_letters_edited_w_npp,Hume_Life_of_David_Hume-Smith-Removed,7,undirected
Ferguson_letters_edited_w_npp,sister_peg_checked,16,undirected
Ferguson_Manuscripts_edited,Ferguson_dialogues_from_manuscript_edited,13,undirected
Ferguson_Manuscripts_edited,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,1,undirected
Ferguson_Manuscripts_edited,Ferguson_Of_Mans_Progressive_Nature_Excerpt,6,undirected
Ferguson_Manuscripts_edited,Ferguson_T114601_19_Principles_Moral_Political,10,undirected
Ferguson_Manuscripts_edited,Ferguson_T114601_29_Principles_Moral_Political,14,undirected
Ferguson_minutes_of_the_life,Ferguson_biographical_sketch,7,undirected
Ferguson_minutes_of_the_life,Ferguson_Roman_Republic_Vol_1_London,2,undirected
Ferguson_minutes_of_the_life,Ferguson_Roman_Republic_Vol_2_Edinburgh,8,undirected
Ferguson_minutes_of_the_life,Ferguson_T114601_29_Principles_Moral_Political,1,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_1757_Morality_stage-plays,2,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_Manuscripts_edited,1,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_T012677_3_Pamphlet_Dr_Price,12,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_T114601_19_Principles_Moral_Political,6,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_Manuscripts_edited,6,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_T114601_19_Principles_Moral_Political,3,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_T114601_29_Principles_Moral_Political,9,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_biographical_sketch,11,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_minutes_of_the_life,2,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_Roman_Republic_Vol_2_Edinburgh,18,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Caesar_vol_1,1,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Caesar_vol_2,2,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Tudor_vol_1_4709,1,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_biographical_sketch,15,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_minutes_of_the_life,8,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_Roman_Republic_Vol_1_London,18,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Caesar_vol_1,2,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Caesar_vol_2,2,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Tudor_vol_1_4709,1,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_Life_of_David_Hume-Smith-Removed,1,undirected
Ferguson_Sermon_preached_in_the_ersh,Carlyle_American_Colonies_OCR,8,undirected
Ferguson_Sermon_preached_in_the_ersh,Carlyle_Sermon_Death_Dalrymple_OCR,8,undirected
Ferguson_Sermon_preached_in_the_ersh,Carlyle_The_Question_relating,3,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Carlyle_American_Colonies_OCR,10,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Carlyle_Essay_on_taxes_OCR,6,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Carlyle_Tendency_of_Church_OCR,11,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Carlyle_The_Question_relating,1,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_1757_Morality_stage-plays,1,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,12,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_1767_Civil_Society_4610,9,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,18,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_T114601_19_Principles_Moral_Political,11,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_T114601_29_Principles_Moral_Political,6,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_1757_Morality_stage-plays,4,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_1767_Civil_Society_4610,5,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,4,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_dialogues_from_manuscript_edited,1,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Manuscripts_edited,10,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,6,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,3,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,11,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T114601_29_Principles_Moral_Political,18,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_1767_Civil_Society_4610,4,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,3,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Manuscripts_edited,14,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_minutes_of_the_life,1,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,9,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,6,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T114601_19_Principles_Moral_Political,18,undirected
Hume_A Letter from a Gentleman,Hume_An_Abstract_of_a_book,2,undirected
Hume_A Letter from a Gentleman,Hume_Dialogues_Concerning_Natural_Religion,6,undirected
Hume_A Letter from a Gentleman,Hume_Philosophical_Essays_Human_Understanding,9,undirected
Hume_A Letter from a Gentleman,Hume_Treatise_Human_Nature_vol_1,3,undirected
Hume_An_Abstract_of_a_book,Hume_A Letter from a Gentleman,2,undirected
Hume_An_Abstract_of_a_book,Hume_Philosophical_Essays_Human_Understanding,14,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_1,7,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_human_nature_vol_2,2,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_3,1,undirected
Hume_An_Abstract_of_a_book,Kames_36200500_tcp,2,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Dialogues_Concerning_Natural_Religion,4,undirected
Hume_An_Enquiry_Principal_Morals,Hume_essays_moral_political_1741,6,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Four_Dissertations,16,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Philosophical_Essays_Human_Understanding,2,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Political_Discourses,1,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Treatise_Human_Nature_vol_3,7,undirected
Hume_An_Enquiry_Principal_Morals,Hume_two_essays_on_suicide_immorality_soul,2,undirected
Hume_Archibald_preface_edition,Carlyle_Essay_on_taxes_OCR,2,undirected
Hume_Archibald_preface_edition,Carlyle_Plain_Reasons,4,undirected
Hume_Archibald_preface_edition,Hume_History_of_England_Tudor_vol_1_4709,6,undirected
Hume_Archibald_preface_edition,Hume_History_of_England_Tudor_vol_2_1710,2,undirected
Hume_Archibald_preface_edition,sister_peg_checked,12,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_A Letter from a Gentleman,6,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_An_Enquiry_Principal_Morals,4,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Four_Dissertations,2,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Philosophical_Essays_Human_Understanding,10,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_two_essays_on_suicide_immorality_soul,11,undirected
Hume_essay_on_national_chars,Hume_essays_moral_political_1741,12,undirected
Hume_essay_on_national_chars,Hume_Four_Dissertations,6,undirected
Hume_essay_on_national_chars,Hume_Original Contract_passive_obedience_and_parties,5,undirected
Hume_essay_on_national_chars,Hume_Petition_Bellmen,2,undirected
Hume_essay_on_national_chars,Hume_Political_Discourses,12,undirected
Hume_essays_moral_political_1741,Hume_An_Enquiry_Principal_Morals,6,undirected
Hume_essays_moral_political_1741,Hume_essay_on_national_chars,12,undirected
Hume_essays_moral_political_1741,Hume_Four_Dissertations,5,undirected
Hume_essays_moral_political_1741,Hume_Original Contract_passive_obedience_and_parties,6,undirected
Hume_essays_moral_political_1741,Hume_Political_Discourses,11,undirected
Hume_Four_Dissertations,Hume_An_Enquiry_Principal_Morals,16,undirected
Hume_Four_Dissertations,Hume_Dialogues_Concerning_Natural_Religion,2,undirected
Hume_Four_Dissertations,Hume_essay_on_national_chars,6,undirected
Hume_Four_Dissertations,Hume_essays_moral_political_1741,5,undirected
Hume_Four_Dissertations,Hume_Philosophical_Essays_Human_Understanding,5,undirected
Hume_Four_Dissertations,Hume_Political_Discourses,2,undirected
Hume_Four_Dissertations,Hume_Treatise_human_nature_vol_2,6,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_1_London,1,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_2_Edinburgh,2,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Caesar_vol_2,16,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_1_4709,12,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_2_1710,5,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_1_London,2,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_2_Edinburgh,2,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Caesar_vol_1,16,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_1_4709,17,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_2_1710,8,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_biographical_sketch,3,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_1_London,1,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_2_Edinburgh,1,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_Archibald_preface_edition,6,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_1,12,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_2,17,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Tudor_vol_2_1710,12,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_Life_of_David_Hume-Smith-Removed,2,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_Archibald_preface_edition,2,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_1,5,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_2,8,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Tudor_vol_1_4709,12,undirected
Hume_Life_of_David_Hume-Smith-Removed,Ferguson_biographical_sketch,8,undirected
Hume_Life_of_David_Hume-Smith-Removed,Ferguson_letters_edited_w_npp,7,undirected
Hume_Life_of_David_Hume-Smith-Removed,Ferguson_Roman_Republic_Vol_2_Edinburgh,1,undirected
Hume_Life_of_David_Hume-Smith-Removed,Hume_History_of_England_Tudor_vol_1_4709,2,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_essay_on_national_chars,5,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_essays_moral_political_1741,6,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_Philosophical_Essays_Human_Understanding,3,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_Political_Discourses,4,undirected
Hume_Petition_Bellmen,Carlyle_American_Colonies_OCR,1,undirected
Hume_Petition_Bellmen,Carlyle_AN_ARGUMENT,6,undirected
Hume_Petition_Bellmen,Carlyle_Liberal_education_OCR,3,undirected
Hume_Petition_Bellmen,Carlyle_National_Depravity_OCR,3,undirected
Hume_Petition_Bellmen,Carlyle_Tendency_of_Church_OCR,3,undirected
Hume_Petition_Bellmen,Hume_essay_on_national_chars,2,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_A Letter from a Gentleman,9,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Abstract_of_a_book,14,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Enquiry_Principal_Morals,2,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Dialogues_Concerning_Natural_Religion,10,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Four_Dissertations,5,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Original Contract_passive_obedience_and_parties,3,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_1,15,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_human_nature_vol_2,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_3,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_two_essays_on_suicide_immorality_soul,7,undirected
Hume_Philosophical_Essays_Human_Understanding,Kames_36200500_tcp,4,undirected
Hume_Political_Discourses,Carlyle_Essay_on_taxes_OCR,1,undirected
Hume_Political_Discourses,Hume_An_Enquiry_Principal_Morals,1,undirected
Hume_Political_Discourses,Hume_essay_on_national_chars,12,undirected
Hume_Political_Discourses,Hume_essays_moral_political_1741,11,undirected
Hume_Political_Discourses,Hume_Four_Dissertations,2,undirected
Hume_Political_Discourses,Hume_Original Contract_passive_obedience_and_parties,4,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_A Letter from a Gentleman,3,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_An_Abstract_of_a_book,7,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Philosophical_Essays_Human_Understanding,15,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_human_nature_vol_2,16,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_Human_Nature_vol_3,9,undirected
Hume_Treatise_human_nature_vol_2,Hume_An_Abstract_of_a_book,2,undirected
Hume_Treatise_human_nature_vol_2,Hume_Four_Dissertations,6,undirected
Hume_Treatise_human_nature_vol_2,Hume_Philosophical_Essays_Human_Understanding,4,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_1,16,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_3,14,undirected
Hume_Treatise_human_nature_vol_2,Kames_258100201_tcp,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Abstract_of_a_book,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Enquiry_Principal_Morals,7,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Philosophical_Essays_Human_Understanding,4,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_Human_Nature_vol_1,9,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_human_nature_vol_2,14,undirected
Hume_Treatise_Human_Nature_vol_3,Kames_36200500_tcp,3,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_An_Enquiry_Principal_Morals,2,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Dialogues_Concerning_Natural_Religion,11,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Philosophical_Essays_Human_Understanding,7,undirected
Hume_two_essays_on_suicide_immorality_soul,Kames_36200500_tcp,1,undirected
Kames_258100201_tcp,Hume_Treatise_human_nature_vol_2,1,undirected
Kames_258100201_tcp,Kames_258100202_tcp,16,undirected
Kames_258100201_tcp,Kames_258200103_tcp,13,undirected
Kames_258100201_tcp,Kames_36200500_tcp,8,undirected
Kames_258100202_tcp,Kames_258100201_tcp,16,undirected
Kames_258100202_tcp,Kames_258200103_tcp,16,undirected
Kames_258100202_tcp,Kames_32300303_tcp,3,undirected
Kames_258100202_tcp,Kames_743600300_tcp,1,undirected
Kames_258200103_tcp,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,3,undirected
Kames_258200103_tcp,Kames_258100201_tcp,13,undirected
Kames_258200103_tcp,Kames_258100202_tcp,16,undirected
Kames_258200103_tcp,Kames_743600300_tcp,2,undirected
Kames_32300301_tcp,Kames_32300302_tcp,18,undirected
Kames_32300301_tcp,Kames_32300303_tcp,11,undirected
Kames_32300301_tcp,Kames_32300304_tcp,12,undirected
Kames_32300302_tcp,Kames_32300301_tcp,18,undirected
Kames_32300302_tcp,Kames_32300303_tcp,8,undirected
Kames_32300302_tcp,Kames_32300304_tcp,15,undirected
Kames_32300303_tcp,Carlyle_Stipend_OCR,5,undirected
Kames_32300303_tcp,Kames_258100202_tcp,3,undirected
Kames_32300303_tcp,Kames_32300301_tcp,11,undirected
Kames_32300303_tcp,Kames_32300302_tcp,8,undirected
Kames_32300303_tcp,Kames_32300304_tcp,6,undirected
Kames_32300304_tcp,Kames_32300301_tcp,12,undirected
Kames_32300304_tcp,Kames_32300302_tcp,15,undirected
Kames_32300304_tcp,Kames_32300303_tcp,6,undirected
Kames_32300304_tcp,Kames_743600300_tcp,1,undirected
Kames_36200500_tcp,Ferguson_dialogues_from_manuscript_edited,8,undirected
Kames_36200500_tcp,Hume_An_Abstract_of_a_book,2,undirected
Kames_36200500_tcp,Hume_Philosophical_Essays_Human_Understanding,4,undirected
Kames_36200500_tcp,Hume_Treatise_Human_Nature_vol_3,3,undirected
Kames_36200500_tcp,Hume_two_essays_on_suicide_immorality_soul,1,undirected
Kames_36200500_tcp,Kames_258100201_tcp,8,undirected
Kames_67200301_tcp,Kames_67200302_tcp,15,undirected
Kames_67200301_tcp,Kames_743600300_tcp,18,undirected
Kames_67200301_tcp,Kames_837000300_tcp,9,undirected
Kames_67200302_tcp,Carlyle_Essay_on_taxes_OCR,3,undirected
Kames_67200302_tcp,Kames_67200301_tcp,15,undirected
Kames_67200302_tcp,Kames_743600300_tcp,12,undirected
Kames_67200302_tcp,Kames_837000300_tcp,8,undirected
Kames_743600300_tcp,Kames_258100202_tcp,1,undirected
Kames_743600300_tcp,Kames_258200103_tcp,2,undirected
Kames_743600300_tcp,Kames_32300304_tcp,1,undirected
Kames_743600300_tcp,Kames_67200301_tcp,18,undirected
Kames_743600300_tcp,Kames_67200302_tcp,12,undirected
Kames_743600300_tcp,Kames_837000300_tcp,10,undirected
Kames_837000300_tcp,Carlyle_Essay_on_taxes_OCR,1,undirected
Kames_837000300_tcp,Kames_67200301_tcp,9,undirected
Kames_837000300_tcp,Kames_67200302_tcp,8,undirected
Kames_837000300_tcp,Kames_743600300_tcp,10,undirected
sister_peg_checked,Carlyle_AN_ARGUMENT,1,undirected
sister_peg_checked,Carlyle_Plain_Reasons,5,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,16,undirected
sister_peg_checked,Hume_Archibald_preface_edition,12,undirected
