Source,Target,Weight,Type
Hume_Original.Contract_passive_obedience_and_parties,Hume_Political_Discourses,10,undirected
Hume_Petition_Bellmen,Ferguson_T012677_3_Pamphlet_Dr_Price,15,undirected
Hume_Petition_Bellmen,Hume_Dialogues_Concerning_Natural_Religion,6,undirected
Hume_Petition_Bellmen,Hume_essay_on_national_chars,1,undirected
Hume_Petition_Bellmen,Hume_Political_Discourses,7,undirected
Hume_Petition_Bellmen,Hume_two_essays_on_suicide_immorality_soul,1,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_A.Letter.from.a.Gentleman,14,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Abstract_of_a_book,12,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Enquiry_Principal_Morals,2,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Dialogues_Concerning_Natural_Religion,19,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Four_Dissertations,11,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_1,17,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_human_nature_vol_2,5,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_3,20,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_two_essays_on_suicide_immorality_soul,12,undirected
Hume_Political_Discourses,Ferguson_T012677_3_Pamphlet_Dr_Price,3,undirected
Hume_Political_Discourses,Hume_An_Enquiry_Principal_Morals,5,undirected
Hume_Political_Discourses,Hume_Archibald_preface_edition,12,undirected
Hume_Political_Discourses,Hume_essay_on_national_chars,11,undirected
Hume_Political_Discourses,Hume_essays_moral_political_1741,21,undirected
Hume_Political_Discourses,Hume_Four_Dissertations,11,undirected
Hume_Political_Discourses,Hume_Original.Contract_passive_obedience_and_parties,10,undirected
Hume_Political_Discourses,Hume_Petition_Bellmen,7,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_An_Abstract_of_a_book,13,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Philosophical_Essays_Human_Understanding,17,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_human_nature_vol_2,29,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_Human_Nature_vol_3,17,undirected
Hume_Treatise_human_nature_vol_2,Hume_An_Abstract_of_a_book,2,undirected
Hume_Treatise_human_nature_vol_2,Hume_Philosophical_Essays_Human_Understanding,5,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_1,29,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_3,21,undirected
Hume_Treatise_Human_Nature_vol_3,Ferguson_1757_Morality_stage.plays,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Abstract_of_a_book,3,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Enquiry_Principal_Morals,2,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Philosophical_Essays_Human_Understanding,20,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_Human_Nature_vol_1,17,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_human_nature_vol_2,21,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_An_Enquiry_Principal_Morals,3,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Dialogues_Concerning_Natural_Religion,12,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Four_Dissertations,3,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Petition_Bellmen,1,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Philosophical_Essays_Human_Understanding,12,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,21,undirected
sister_peg_checked,Hume_Archibald_preface_edition,14,undirected
sister_peg_checked,Hume_essays_moral_political_1741,5,undirected
