Source,Target,Weight,Type
Hume_History_of_England_Tudor_vol_1_4709,Hume_Life_of_David_Hume.Smith.Removed,2,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_Archibald_preface_edition,2,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_1,9,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_2,15,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Tudor_vol_1_4709,22,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_biographical_sketch,15,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_minutes_of_the_life,10,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_Roman_Republic_Vol_2_Edinburgh,1,undirected
Hume_Life_of_David_Hume.Smith.Removed,Hume_Archibald_preface_edition,2,undirected
Hume_Life_of_David_Hume.Smith.Removed,Hume_History_of_England_Tudor_vol_1_4709,2,undirected
Hume_Original.Contract_passive_obedience_and_parties,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,1,undirected
Hume_Original.Contract_passive_obedience_and_parties,Ferguson_Sermon_preached_in_the_ersh,1,undirected
Hume_Original.Contract_passive_obedience_and_parties,Ferguson_T012677_3_Pamphlet_Dr_Price,2,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_Archibald_preface_edition,2,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_essays_moral_political_1741,12,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_Four_Dissertations,7,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_Political_Discourses,14,undirected
Hume_Petition_Bellmen,Ferguson_T012677_3_Pamphlet_Dr_Price,15,undirected
Hume_Petition_Bellmen,Hume_essay_on_national_chars,5,undirected
Hume_Petition_Bellmen,Hume_Political_Discourses,10,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_A.Letter.from.a.Gentleman,10,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Abstract_of_a_book,10,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Enquiry_Principal_Morals,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Dialogues_Concerning_Natural_Religion,18,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Four_Dissertations,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_1,25,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_human_nature_vol_2,7,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_3,26,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_two_essays_on_suicide_immorality_soul,13,undirected
Hume_Political_Discourses,Ferguson_1756_Reflection_on_militia,3,undirected
Hume_Political_Discourses,Ferguson_T012677_3_Pamphlet_Dr_Price,8,undirected
Hume_Political_Discourses,Hume_An_Enquiry_Principal_Morals,1,undirected
Hume_Political_Discourses,Hume_Archibald_preface_edition,10,undirected
Hume_Political_Discourses,Hume_essay_on_national_chars,16,undirected
Hume_Political_Discourses,Hume_essays_moral_political_1741,19,undirected
Hume_Political_Discourses,Hume_Four_Dissertations,12,undirected
Hume_Political_Discourses,Hume_Original.Contract_passive_obedience_and_parties,14,undirected
Hume_Political_Discourses,Hume_Petition_Bellmen,10,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_An_Abstract_of_a_book,15,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Philosophical_Essays_Human_Understanding,25,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_human_nature_vol_2,25,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_Human_Nature_vol_3,19,undirected
Hume_Treatise_human_nature_vol_2,Hume_Philosophical_Essays_Human_Understanding,7,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_1,25,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_3,15,undirected
Hume_Treatise_Human_Nature_vol_3,Ferguson_1757_Morality_stage.plays,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Abstract_of_a_book,5,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Philosophical_Essays_Human_Understanding,26,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_Human_Nature_vol_1,19,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_human_nature_vol_2,15,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Dialogues_Concerning_Natural_Religion,10,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Four_Dissertations,7,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Philosophical_Essays_Human_Understanding,13,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,11,undirected
sister_peg_checked,Hume_Archibald_preface_edition,15,undirected
sister_peg_checked,Hume_Dialogues_Concerning_Natural_Religion,1,undirected
sister_peg_checked,Hume_essays_moral_political_1741,7,undirected
