Source,Target,Weight,Type
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Hume_Treatise_Human_Nature_vol_3,3,undirected
Ferguson_biographical_sketch,Ferguson_letters_edited_w_npp,6,undirected
Ferguson_biographical_sketch,Ferguson_minutes_of_the_life,13,undirected
Ferguson_biographical_sketch,Ferguson_Roman_Republic_Vol_1_London,18,undirected
Ferguson_biographical_sketch,Ferguson_Roman_Republic_Vol_2_Edinburgh,31,undirected
Ferguson_biographical_sketch,Hume_History_of_England_Caesar_vol_1,1,undirected
Ferguson_biographical_sketch,sister_peg_checked,2,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_letters_edited_w_npp,25,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_Manuscripts_edited,40,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,1,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_T114601_19_Principles_Moral_Political,15,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_T114601_29_Principles_Moral_Political,3,undirected
Ferguson_dialogues_from_manuscript_edited,Hume_Dialogues_Concerning_Natural_Religion,1,undirected
Ferguson_history_eb,Ferguson_Roman_Republic_Vol_1_London,50,undirected
Ferguson_history_eb,Ferguson_Roman_Republic_Vol_2_Edinburgh,1,undirected
Ferguson_history_eb,Hume_essays_moral_political_1741,10,undirected
Ferguson_history_eb,Hume_Political_Discourses,20,undirected
Ferguson_letters_edited_w_npp,Ferguson_biographical_sketch,6,undirected
Ferguson_letters_edited_w_npp,Ferguson_dialogues_from_manuscript_edited,25,undirected
Ferguson_letters_edited_w_npp,Ferguson_minutes_of_the_life,1,undirected
Ferguson_letters_edited_w_npp,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,14,undirected
Ferguson_letters_edited_w_npp,Hume_An_Enquiry_Principal_Morals,12,undirected
Ferguson_letters_edited_w_npp,Hume_essays_moral_political_1741,27,undirected
Ferguson_letters_edited_w_npp,Hume_Life_of_David_Hume-Smith-Removed,26,undirected
Ferguson_letters_edited_w_npp,Hume_Petition_Bellmen,8,undirected
Ferguson_letters_edited_w_npp,Hume_Political_Discourses,2,undirected
Ferguson_letters_edited_w_npp,sister_peg_checked,35,undirected
Ferguson_Manuscripts_edited,Ferguson_dialogues_from_manuscript_edited,40,undirected
Ferguson_Manuscripts_edited,Ferguson_minutes_of_the_life,14,undirected
Ferguson_Manuscripts_edited,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,9,undirected
Ferguson_Manuscripts_edited,Ferguson_Of_Mans_Progressive_Nature_Excerpt,18,undirected
Ferguson_Manuscripts_edited,Ferguson_T076224_16_Inst_Moral_Phil,5,undirected
Ferguson_Manuscripts_edited,Ferguson_T114601_19_Principles_Moral_Political,40,undirected
Ferguson_Manuscripts_edited,Ferguson_T114601_29_Principles_Moral_Political,50,undirected
Ferguson_minutes_of_the_life,Ferguson_1767_Civil_Society_4610,6,undirected
Ferguson_minutes_of_the_life,Ferguson_biographical_sketch,13,undirected
Ferguson_minutes_of_the_life,Ferguson_letters_edited_w_npp,1,undirected
Ferguson_minutes_of_the_life,Ferguson_Manuscripts_edited,14,undirected
Ferguson_minutes_of_the_life,Ferguson_Roman_Republic_Vol_2_Edinburgh,3,undirected
Ferguson_minutes_of_the_life,Ferguson_T114601_29_Principles_Moral_Political,26,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,21,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_dialogues_from_manuscript_edited,1,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_letters_edited_w_npp,14,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_Manuscripts_edited,9,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_T076224_16_Inst_Moral_Phil,12,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_T114601_19_Principles_Moral_Political,3,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_Manuscripts_edited,18,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_T114601_19_Principles_Moral_Political,12,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_T114601_29_Principles_Moral_Political,30,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_biographical_sketch,18,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_history_eb,50,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_Roman_Republic_Vol_2_Edinburgh,60,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Caesar_vol_1,6,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Tudor_vol_2_1710,4,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_biographical_sketch,31,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_history_eb,1,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_minutes_of_the_life,3,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_Roman_Republic_Vol_1_London,60,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Caesar_vol_1,15,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Caesar_vol_2,2,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Tudor_vol_1_4709,11,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,sister_peg_checked,2,undirected
Ferguson_Sermon_preached_in_the_ersh,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,4,undirected
Ferguson_Sermon_preached_in_the_ersh,Ferguson_T012677_3_Pamphlet_Dr_Price,26,undirected
Ferguson_Sermon_preached_in_the_ersh,Hume_Dialogues_Concerning_Natural_Religion,5,undirected
Ferguson_Sermon_preached_in_the_ersh,Hume_essays_moral_political_1741,16,undirected
Ferguson_Sermon_preached_in_the_ersh,Hume_Four_Dissertations,9,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_1756_Reflection_on_militia,1,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_1757_Morality_stage-plays,15,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_Sermon_preached_in_the_ersh,26,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_T114601_19_Principles_Moral_Political,15,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Hume_essays_moral_political_1741,27,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Hume_Four_Dissertations,4,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Hume_Political_Discourses,14,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_1767_Civil_Society_4610,14,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,30,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_Manuscripts_edited,5,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,12,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_T114601_19_Principles_Moral_Political,40,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_T114601_29_Principles_Moral_Political,19,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Hume_Four_Dissertations,2,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Hume_Petition_Bellmen,9,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_1767_Civil_Society_4610,20,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,12,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_dialogues_from_manuscript_edited,15,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Manuscripts_edited,40,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,3,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,12,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T012677_3_Pamphlet_Dr_Price,15,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,40,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T114601_29_Principles_Moral_Political,60,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_1767_Civil_Society_4610,40,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,6,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_dialogues_from_manuscript_edited,3,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Manuscripts_edited,50,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_minutes_of_the_life,26,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,30,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,19,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T114601_19_Principles_Moral_Political,60,undirected
Hume_A Letter from a Gentleman,Hume_An_Enquiry_Principal_Morals,5,undirected
Hume_A Letter from a Gentleman,Hume_Dialogues_Concerning_Natural_Religion,21,undirected
Hume_A Letter from a Gentleman,Hume_Four_Dissertations,2,undirected
Hume_A Letter from a Gentleman,Hume_Philosophical_Essays_Human_Understanding,27,undirected
Hume_A Letter from a Gentleman,Hume_Political_Discourses,2,undirected
Hume_A Letter from a Gentleman,Hume_Treatise_Human_Nature_vol_1,2,undirected
Hume_A Letter from a Gentleman,Hume_Treatise_Human_Nature_vol_3,1,undirected
Hume_An_Abstract_of_a_book,Hume_Philosophical_Essays_Human_Understanding,30,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_1,14,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_human_nature_vol_2,8,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_3,8,undirected
Hume_An_Enquiry_Principal_Morals,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,8,undirected
Hume_An_Enquiry_Principal_Morals,Ferguson_letters_edited_w_npp,12,undirected
Hume_An_Enquiry_Principal_Morals,Hume_A Letter from a Gentleman,5,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Archibald_Stewart,7,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Dialogues_Concerning_Natural_Religion,14,undirected
Hume_An_Enquiry_Principal_Morals,Hume_essays_moral_political_1741,40,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Four_Dissertations,60,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Life_of_David_Hume-Smith-Removed,23,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Original Contract_passive_obedience_and_parties,22,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Petition_Bellmen,1,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Philosophical_Essays_Human_Understanding,6,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Political_Discourses,18,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Treatise_Human_Nature_vol_3,8,undirected
Hume_An_Enquiry_Principal_Morals,Hume_two_essays_on_suicide_immorality_soul,21,undirected
Hume_An_Enquiry_Principal_Morals,sister_peg_checked,4,undirected
Hume_Archibald_Stewart,Hume_An_Enquiry_Principal_Morals,7,undirected
Hume_Archibald_Stewart,Hume_essays_moral_political_1741,19,undirected
Hume_Archibald_Stewart,Hume_Four_Dissertations,2,undirected
Hume_Archibald_Stewart,Hume_History_of_England_Tudor_vol_2_1710,3,undirected
Hume_Archibald_Stewart,Hume_Political_Discourses,29,undirected
Hume_Dialogues_Concerning_Natural_Religion,Ferguson_dialogues_from_manuscript_edited,1,undirected
Hume_Dialogues_Concerning_Natural_Religion,Ferguson_Sermon_preached_in_the_ersh,5,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_A Letter from a Gentleman,21,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_An_Enquiry_Principal_Morals,14,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_essays_moral_political_1741,5,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Four_Dissertations,30,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Life_of_David_Hume-Smith-Removed,2,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Petition_Bellmen,4,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Philosophical_Essays_Human_Understanding,20,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_two_essays_on_suicide_immorality_soul,11,undirected
Hume_Dialogues_Concerning_Natural_Religion,sister_peg_checked,2,undirected
Hume_essay_on_national_chars,Hume_essays_moral_political_1741,17,undirected
Hume_essay_on_national_chars,Hume_Four_Dissertations,13,undirected
Hume_essay_on_national_chars,Hume_Political_Discourses,30,undirected
Hume_essays_moral_political_1741,Ferguson_1756_Reflection_on_militia,7,undirected
Hume_essays_moral_political_1741,Ferguson_1757_Morality_stage-plays,21,undirected
Hume_essays_moral_political_1741,Ferguson_history_eb,10,undirected
Hume_essays_moral_political_1741,Ferguson_letters_edited_w_npp,27,undirected
Hume_essays_moral_political_1741,Ferguson_Sermon_preached_in_the_ersh,16,undirected
Hume_essays_moral_political_1741,Ferguson_T012677_3_Pamphlet_Dr_Price,27,undirected
Hume_essays_moral_political_1741,Hume_An_Enquiry_Principal_Morals,40,undirected
Hume_essays_moral_political_1741,Hume_Archibald_Stewart,19,undirected
Hume_essays_moral_political_1741,Hume_Dialogues_Concerning_Natural_Religion,5,undirected
Hume_essays_moral_political_1741,Hume_essay_on_national_chars,17,undirected
Hume_essays_moral_political_1741,Hume_Four_Dissertations,50,undirected
Hume_essays_moral_political_1741,Hume_Original Contract_passive_obedience_and_parties,11,undirected
Hume_essays_moral_political_1741,Hume_Political_Discourses,40,undirected
Hume_essays_moral_political_1741,sister_peg_checked,15,undirected
Hume_Four_Dissertations,Ferguson_1757_Morality_stage-plays,6,undirected
Hume_Four_Dissertations,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,1,undirected
Hume_Four_Dissertations,Ferguson_Sermon_preached_in_the_ersh,9,undirected
Hume_Four_Dissertations,Ferguson_T012677_3_Pamphlet_Dr_Price,4,undirected
Hume_Four_Dissertations,Ferguson_T076224_16_Inst_Moral_Phil,2,undirected
Hume_Four_Dissertations,Hume_A Letter from a Gentleman,2,undirected
Hume_Four_Dissertations,Hume_An_Enquiry_Principal_Morals,60,undirected
Hume_Four_Dissertations,Hume_Archibald_Stewart,2,undirected
Hume_Four_Dissertations,Hume_Dialogues_Concerning_Natural_Religion,30,undirected
Hume_Four_Dissertations,Hume_essay_on_national_chars,13,undirected
Hume_Four_Dissertations,Hume_essays_moral_political_1741,50,undirected
Hume_Four_Dissertations,Hume_Life_of_David_Hume-Smith-Removed,6,undirected
Hume_Four_Dissertations,Hume_Original Contract_passive_obedience_and_parties,14,undirected
Hume_Four_Dissertations,Hume_Philosophical_Essays_Human_Understanding,9,undirected
Hume_Four_Dissertations,Hume_Political_Discourses,13,undirected
Hume_Four_Dissertations,Hume_two_essays_on_suicide_immorality_soul,27,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_biographical_sketch,1,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_1_London,6,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_2_Edinburgh,15,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Caesar_vol_2,60,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_1_4709,37,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_2_1710,23,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_2_Edinburgh,2,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Caesar_vol_1,60,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_1_4709,37,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_2_1710,27,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_2_Edinburgh,11,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_1,37,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_2,37,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Tudor_vol_2_1710,56,undirected
Hume_History_of_England_Tudor_vol_2_1710,Ferguson_Roman_Republic_Vol_1_London,4,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_Archibald_Stewart,3,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_1,23,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_2,27,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Tudor_vol_1_4709,56,undirected
Hume_History_of_England_Tudor_vol_2_1710,sister_peg_checked,7,undirected
Hume_Life_of_David_Hume-Smith-Removed,Ferguson_letters_edited_w_npp,26,undirected
Hume_Life_of_David_Hume-Smith-Removed,Hume_An_Enquiry_Principal_Morals,23,undirected
Hume_Life_of_David_Hume-Smith-Removed,Hume_Dialogues_Concerning_Natural_Religion,2,undirected
Hume_Life_of_David_Hume-Smith-Removed,Hume_Four_Dissertations,6,undirected
Hume_Life_of_David_Hume-Smith-Removed,Hume_Political_Discourses,3,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_An_Enquiry_Principal_Morals,22,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_essays_moral_political_1741,11,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_Four_Dissertations,14,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_Petition_Bellmen,4,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_Political_Discourses,13,undirected
Hume_Petition_Bellmen,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,27,undirected
Hume_Petition_Bellmen,Ferguson_letters_edited_w_npp,8,undirected
Hume_Petition_Bellmen,Ferguson_T076224_16_Inst_Moral_Phil,9,undirected
Hume_Petition_Bellmen,Hume_An_Enquiry_Principal_Morals,1,undirected
Hume_Petition_Bellmen,Hume_Dialogues_Concerning_Natural_Religion,4,undirected
Hume_Petition_Bellmen,Hume_Original Contract_passive_obedience_and_parties,4,undirected
Hume_Petition_Bellmen,Hume_Political_Discourses,6,undirected
Hume_Petition_Bellmen,Hume_Treatise_Human_Nature_vol_3,1,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_A Letter from a Gentleman,27,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Abstract_of_a_book,30,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Enquiry_Principal_Morals,6,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Dialogues_Concerning_Natural_Religion,20,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Four_Dissertations,9,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_1,35,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_human_nature_vol_2,10,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_3,54,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_two_essays_on_suicide_immorality_soul,1,undirected
Hume_Political_Discourses,Ferguson_1756_Reflection_on_militia,12,undirected
Hume_Political_Discourses,Ferguson_history_eb,20,undirected
Hume_Political_Discourses,Ferguson_letters_edited_w_npp,2,undirected
Hume_Political_Discourses,Ferguson_T012677_3_Pamphlet_Dr_Price,14,undirected
Hume_Political_Discourses,Hume_A Letter from a Gentleman,2,undirected
Hume_Political_Discourses,Hume_An_Enquiry_Principal_Morals,18,undirected
Hume_Political_Discourses,Hume_Archibald_Stewart,29,undirected
Hume_Political_Discourses,Hume_essay_on_national_chars,30,undirected
Hume_Political_Discourses,Hume_essays_moral_political_1741,40,undirected
Hume_Political_Discourses,Hume_Four_Dissertations,13,undirected
Hume_Political_Discourses,Hume_Life_of_David_Hume-Smith-Removed,3,undirected
Hume_Political_Discourses,Hume_Original Contract_passive_obedience_and_parties,13,undirected
Hume_Political_Discourses,Hume_Petition_Bellmen,6,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_A Letter from a Gentleman,2,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_An_Abstract_of_a_book,14,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Philosophical_Essays_Human_Understanding,35,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_human_nature_vol_2,59,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_Human_Nature_vol_3,27,undirected
Hume_Treatise_human_nature_vol_2,Hume_An_Abstract_of_a_book,8,undirected
Hume_Treatise_human_nature_vol_2,Hume_Philosophical_Essays_Human_Understanding,10,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_1,59,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_3,42,undirected
Hume_Treatise_Human_Nature_vol_3,Ferguson_1756_Reflection_on_militia,10,undirected
Hume_Treatise_Human_Nature_vol_3,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,3,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_A Letter from a Gentleman,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Abstract_of_a_book,8,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Enquiry_Principal_Morals,8,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Petition_Bellmen,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Philosophical_Essays_Human_Understanding,54,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_Human_Nature_vol_1,27,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_human_nature_vol_2,42,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_An_Enquiry_Principal_Morals,21,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Dialogues_Concerning_Natural_Religion,11,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Four_Dissertations,27,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Philosophical_Essays_Human_Understanding,1,undirected
sister_peg_checked,Ferguson_biographical_sketch,2,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,35,undirected
sister_peg_checked,Ferguson_Roman_Republic_Vol_2_Edinburgh,2,undirected
sister_peg_checked,Hume_An_Enquiry_Principal_Morals,4,undirected
sister_peg_checked,Hume_Dialogues_Concerning_Natural_Religion,2,undirected
sister_peg_checked,Hume_essays_moral_political_1741,15,undirected
sister_peg_checked,Hume_History_of_England_Tudor_vol_2_1710,7,undirected
