Source,Target,Weight,Type
Hume_An_Enquiry_Principal_Morals,Hume_Dialogues_Concerning_Natural_Religion,5,undirected
Hume_An_Enquiry_Principal_Morals,Hume_essays_moral_political_1741,6,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Four_Dissertations,12,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Philosophical_Essays_Human_Understanding,1,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Political_Discourses,2,undirected
Hume_Archibald_Stewart,Hume_essays_moral_political_1741,6,undirected
Hume_Archibald_Stewart,Hume_History_of_England_Tudor_vol_2_1710,1,undirected
Hume_Archibald_Stewart,Hume_Political_Discourses,4,undirected
Hume_Archibald_Stewart,sister_peg_checked,7,undirected
Hume_Dialogues_Concerning_Natural_Religion,Ferguson_dialogues_from_manuscript_edited,4,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_A Letter from a Gentleman,5,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_An_Enquiry_Principal_Morals,5,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Four_Dissertations,2,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Philosophical_Essays_Human_Understanding,6,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_two_essays_on_suicide_immorality_soul,3,undirected
Hume_essay_on_national_chars,Hume_essays_moral_political_1741,2,undirected
Hume_essay_on_national_chars,Hume_Four_Dissertations,4,undirected
Hume_essay_on_national_chars,Hume_Petition_Bellmen,1,undirected
Hume_essay_on_national_chars,Hume_Political_Discourses,6,undirected
Hume_essays_moral_political_1741,Ferguson_1756_Reflection_on_militia,2,undirected
Hume_essays_moral_political_1741,Ferguson_1757_Morality_stage-plays,1,undirected
Hume_essays_moral_political_1741,Ferguson_letters_edited_w_npp,1,undirected
Hume_essays_moral_political_1741,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,4,undirected
Hume_essays_moral_political_1741,Ferguson_Sermon_preached_in_the_ersh,6,undirected
Hume_essays_moral_political_1741,Ferguson_T012677_3_Pamphlet_Dr_Price,5,undirected
Hume_essays_moral_political_1741,Hume_An_Enquiry_Principal_Morals,6,undirected
Hume_essays_moral_political_1741,Hume_Archibald_Stewart,6,undirected
Hume_essays_moral_political_1741,Hume_essay_on_national_chars,2,undirected
Hume_essays_moral_political_1741,Hume_Four_Dissertations,10,undirected
Hume_essays_moral_political_1741,Hume_Original Contract_passive_obedience_and_parties,3,undirected
Hume_essays_moral_political_1741,Hume_Political_Discourses,10,undirected
Hume_essays_moral_political_1741,sister_peg_checked,2,undirected
Hume_Four_Dissertations,Hume_An_Enquiry_Principal_Morals,12,undirected
Hume_Four_Dissertations,Hume_Dialogues_Concerning_Natural_Religion,2,undirected
Hume_Four_Dissertations,Hume_essay_on_national_chars,4,undirected
Hume_Four_Dissertations,Hume_essays_moral_political_1741,10,undirected
Hume_Four_Dissertations,Hume_Original Contract_passive_obedience_and_parties,4,undirected
Hume_Four_Dissertations,Hume_Petition_Bellmen,1,undirected
Hume_Four_Dissertations,Hume_Philosophical_Essays_Human_Understanding,4,undirected
Hume_Four_Dissertations,Hume_Political_Discourses,5,undirected
Hume_Four_Dissertations,Hume_two_essays_on_suicide_immorality_soul,3,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_1_London,2,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Caesar_vol_2,12,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_1_4709,7,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_2_1710,4,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_1_London,4,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_2_Edinburgh,4,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Caesar_vol_1,12,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_1_4709,10,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_2_1710,6,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_biographical_sketch,2,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_2_Edinburgh,1,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_1,7,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_2,10,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Tudor_vol_2_1710,9,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_Archibald_Stewart,1,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_1,4,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_2,6,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Tudor_vol_1_4709,9,undirected
Hume_Life_of_David_Hume-Smith-Removed,Ferguson_biographical_sketch,6,undirected
Hume_Life_of_David_Hume-Smith-Removed,Ferguson_minutes_of_the_life,4,undirected
Hume_Life_of_David_Hume-Smith-Removed,Ferguson_Roman_Republic_Vol_2_Edinburgh,2,undirected
Hume_Original Contract_passive_obedience_and_parties,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,1,undirected
Hume_Original Contract_passive_obedience_and_parties,Ferguson_T012677_3_Pamphlet_Dr_Price,1,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_essays_moral_political_1741,3,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_Four_Dissertations,4,undirected
Hume_Original Contract_passive_obedience_and_parties,Hume_Political_Discourses,5,undirected
Hume_Petition_Bellmen,Ferguson_T012677_3_Pamphlet_Dr_Price,6,undirected
Hume_Petition_Bellmen,Hume_essay_on_national_chars,1,undirected
Hume_Petition_Bellmen,Hume_Four_Dissertations,1,undirected
Hume_Petition_Bellmen,Hume_Political_Discourses,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_A Letter from a Gentleman,5,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Abstract_of_a_book,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Enquiry_Principal_Morals,1,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Dialogues_Concerning_Natural_Religion,6,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Four_Dissertations,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_1,5,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_human_nature_vol_2,2,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_3,11,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_two_essays_on_suicide_immorality_soul,6,undirected
Hume_Political_Discourses,Ferguson_T012677_3_Pamphlet_Dr_Price,3,undirected
Hume_Political_Discourses,Hume_An_Enquiry_Principal_Morals,2,undirected
Hume_Political_Discourses,Hume_Archibald_Stewart,4,undirected
Hume_Political_Discourses,Hume_essay_on_national_chars,6,undirected
Hume_Political_Discourses,Hume_essays_moral_political_1741,10,undirected
Hume_Political_Discourses,Hume_Four_Dissertations,5,undirected
Hume_Political_Discourses,Hume_Original Contract_passive_obedience_and_parties,5,undirected
Hume_Political_Discourses,Hume_Petition_Bellmen,4,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_An_Abstract_of_a_book,6,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Philosophical_Essays_Human_Understanding,5,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_human_nature_vol_2,11,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_Human_Nature_vol_3,10,undirected
Hume_Treatise_human_nature_vol_2,Hume_Philosophical_Essays_Human_Understanding,2,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_1,11,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_3,6,undirected
Hume_Treatise_Human_Nature_vol_3,Ferguson_1757_Morality_stage-plays,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Abstract_of_a_book,2,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Philosophical_Essays_Human_Understanding,11,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_Human_Nature_vol_1,10,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_human_nature_vol_2,6,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Dialogues_Concerning_Natural_Religion,3,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Four_Dissertations,3,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Philosophical_Essays_Human_Understanding,6,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,6,undirected
sister_peg_checked,Hume_Archibald_Stewart,7,undirected
sister_peg_checked,Hume_essays_moral_political_1741,2,undirected
