Source,Target,Weight,Type
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_Manuscripts_edited,3,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_T012677_3_Pamphlet_Dr_Price,8,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Ferguson_T114601_19_Principles_Moral_Political,15,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Hume_essays_moral_political_1741,3,undirected
Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,Hume_Original.Contract_passive_obedience_and_parties,1,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_Manuscripts_edited,7,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_T114601_19_Principles_Moral_Political,8,undirected
Ferguson_Of_Mans_Progressive_Nature_Excerpt,Ferguson_T114601_29_Principles_Moral_Political,15,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_biographical_sketch,10,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_minutes_of_the_life,1,undirected
Ferguson_Roman_Republic_Vol_1_London,Ferguson_Roman_Republic_Vol_2_Edinburgh,30,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Caesar_vol_1,8,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Caesar_vol_2,6,undirected
Ferguson_Roman_Republic_Vol_1_London,Hume_History_of_England_Tudor_vol_1_4709,1,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_biographical_sketch,15,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_minutes_of_the_life,11,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Ferguson_Roman_Republic_Vol_1_London,30,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Caesar_vol_1,7,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Caesar_vol_2,2,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_History_of_England_Tudor_vol_1_4709,7,undirected
Ferguson_Roman_Republic_Vol_2_Edinburgh,Hume_Life_of_David_Hume.Smith.Removed,3,undirected
Ferguson_Sermon_preached_in_the_ersh,Ferguson_1757_Morality_stage.plays,9,undirected
Ferguson_Sermon_preached_in_the_ersh,Ferguson_T012677_3_Pamphlet_Dr_Price,6,undirected
Ferguson_Sermon_preached_in_the_ersh,Hume_essays_moral_political_1741,15,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_1757_Morality_stage.plays,17,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_letters_edited_w_npp,2,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,8,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_Sermon_preached_in_the_ersh,6,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Ferguson_T114601_19_Principles_Moral_Political,5,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Hume_essays_moral_political_1741,15,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Hume_Original.Contract_passive_obedience_and_parties,1,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Hume_Petition_Bellmen,15,undirected
Ferguson_T012677_3_Pamphlet_Dr_Price,Hume_Political_Discourses,5,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_1767_Civil_Society_4610,6,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,15,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_T114601_19_Principles_Moral_Political,19,undirected
Ferguson_T076224_16_Inst_Moral_Phil,Ferguson_T114601_29_Principles_Moral_Political,14,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_1767_Civil_Society_4610,10,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,8,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_dialogues_from_manuscript_edited,6,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Manuscripts_edited,21,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,15,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,8,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T012677_3_Pamphlet_Dr_Price,5,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,19,undirected
Ferguson_T114601_19_Principles_Moral_Political,Ferguson_T114601_29_Principles_Moral_Political,30,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_1767_Civil_Society_4610,17,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Analysis_of_pneumatics_and_moral_philosophy,7,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Manuscripts_edited,24,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_minutes_of_the_life,5,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_Of_Mans_Progressive_Nature_Excerpt,15,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T076224_16_Inst_Moral_Phil,14,undirected
Ferguson_T114601_29_Principles_Moral_Political,Ferguson_T114601_19_Principles_Moral_Political,30,undirected
Hume_A.Letter.from.a.Gentleman,Hume_An_Enquiry_Principal_Morals,4,undirected
Hume_A.Letter.from.a.Gentleman,Hume_Dialogues_Concerning_Natural_Religion,15,undirected
Hume_A.Letter.from.a.Gentleman,Hume_Four_Dissertations,1,undirected
Hume_A.Letter.from.a.Gentleman,Hume_Philosophical_Essays_Human_Understanding,10,undirected
Hume_An_Abstract_of_a_book,Hume_Philosophical_Essays_Human_Understanding,12,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_1,13,undirected
Hume_An_Abstract_of_a_book,Hume_Treatise_Human_Nature_vol_3,5,undirected
Hume_An_Enquiry_Principal_Morals,Ferguson_dialogues_from_manuscript_edited,1,undirected
Hume_An_Enquiry_Principal_Morals,Hume_A.Letter.from.a.Gentleman,4,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Dialogues_Concerning_Natural_Religion,4,undirected
Hume_An_Enquiry_Principal_Morals,Hume_essays_moral_political_1741,20,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Four_Dissertations,30,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Philosophical_Essays_Human_Understanding,3,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Political_Discourses,4,undirected
Hume_An_Enquiry_Principal_Morals,Hume_Treatise_Human_Nature_vol_3,1,undirected
Hume_An_Enquiry_Principal_Morals,Hume_two_essays_on_suicide_immorality_soul,3,undirected
Hume_Archibald_preface_edition,Ferguson_letters_edited_w_npp,7,undirected
Hume_Archibald_preface_edition,Hume_essays_moral_political_1741,14,undirected
Hume_Archibald_preface_edition,Hume_History_of_England_Tudor_vol_2_1710,2,undirected
Hume_Archibald_preface_edition,Hume_Political_Discourses,11,undirected
Hume_Archibald_preface_edition,sister_peg_checked,18,undirected
Hume_Dialogues_Concerning_Natural_Religion,Ferguson_dialogues_from_manuscript_edited,8,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_A.Letter.from.a.Gentleman,15,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_An_Enquiry_Principal_Morals,4,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_essays_moral_political_1741,4,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Four_Dissertations,8,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Petition_Bellmen,3,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_Philosophical_Essays_Human_Understanding,18,undirected
Hume_Dialogues_Concerning_Natural_Religion,Hume_two_essays_on_suicide_immorality_soul,13,undirected
Hume_essay_on_national_chars,Hume_essays_moral_political_1741,8,undirected
Hume_essay_on_national_chars,Hume_Four_Dissertations,8,undirected
Hume_essay_on_national_chars,Hume_Petition_Bellmen,4,undirected
Hume_essay_on_national_chars,Hume_Political_Discourses,14,undirected
Hume_essays_moral_political_1741,Ferguson_1756_Reflection_on_militia,5,undirected
Hume_essays_moral_political_1741,Ferguson_1757_Morality_stage.plays,6,undirected
Hume_essays_moral_political_1741,Ferguson_1767_Civil_Society_4610,2,undirected
Hume_essays_moral_political_1741,Ferguson_letters_edited_w_npp,4,undirected
Hume_essays_moral_political_1741,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,3,undirected
Hume_essays_moral_political_1741,Ferguson_Sermon_preached_in_the_ersh,15,undirected
Hume_essays_moral_political_1741,Ferguson_T012677_3_Pamphlet_Dr_Price,15,undirected
Hume_essays_moral_political_1741,Hume_An_Enquiry_Principal_Morals,20,undirected
Hume_essays_moral_political_1741,Hume_Archibald_preface_edition,14,undirected
Hume_essays_moral_political_1741,Hume_Dialogues_Concerning_Natural_Religion,4,undirected
Hume_essays_moral_political_1741,Hume_essay_on_national_chars,8,undirected
Hume_essays_moral_political_1741,Hume_Four_Dissertations,25,undirected
Hume_essays_moral_political_1741,Hume_Original.Contract_passive_obedience_and_parties,12,undirected
Hume_essays_moral_political_1741,Hume_Political_Discourses,20,undirected
Hume_essays_moral_political_1741,sister_peg_checked,6,undirected
Hume_Four_Dissertations,Ferguson_1767_Civil_Society_4610,2,undirected
Hume_Four_Dissertations,Hume_A.Letter.from.a.Gentleman,1,undirected
Hume_Four_Dissertations,Hume_An_Enquiry_Principal_Morals,30,undirected
Hume_Four_Dissertations,Hume_Dialogues_Concerning_Natural_Religion,8,undirected
Hume_Four_Dissertations,Hume_essay_on_national_chars,8,undirected
Hume_Four_Dissertations,Hume_essays_moral_political_1741,25,undirected
Hume_Four_Dissertations,Hume_Original.Contract_passive_obedience_and_parties,7,undirected
Hume_Four_Dissertations,Hume_Philosophical_Essays_Human_Understanding,4,undirected
Hume_Four_Dissertations,Hume_Political_Discourses,11,undirected
Hume_Four_Dissertations,Hume_two_essays_on_suicide_immorality_soul,4,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_1_London,8,undirected
Hume_History_of_England_Caesar_vol_1,Ferguson_Roman_Republic_Vol_2_Edinburgh,7,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Caesar_vol_2,30,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_1_4709,17,undirected
Hume_History_of_England_Caesar_vol_1,Hume_History_of_England_Tudor_vol_2_1710,9,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_1_London,6,undirected
Hume_History_of_England_Caesar_vol_2,Ferguson_Roman_Republic_Vol_2_Edinburgh,2,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Caesar_vol_1,30,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_1_4709,25,undirected
Hume_History_of_England_Caesar_vol_2,Hume_History_of_England_Tudor_vol_2_1710,15,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_biographical_sketch,5,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_1_London,1,undirected
Hume_History_of_England_Tudor_vol_1_4709,Ferguson_Roman_Republic_Vol_2_Edinburgh,7,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_1,17,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Caesar_vol_2,25,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_History_of_England_Tudor_vol_2_1710,23,undirected
Hume_History_of_England_Tudor_vol_1_4709,Hume_Life_of_David_Hume.Smith.Removed,3,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_Archibald_preface_edition,2,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_1,9,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Caesar_vol_2,15,undirected
Hume_History_of_England_Tudor_vol_2_1710,Hume_History_of_England_Tudor_vol_1_4709,23,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_biographical_sketch,15,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_minutes_of_the_life,9,undirected
Hume_Life_of_David_Hume.Smith.Removed,Ferguson_Roman_Republic_Vol_2_Edinburgh,3,undirected
Hume_Life_of_David_Hume.Smith.Removed,Hume_History_of_England_Tudor_vol_1_4709,3,undirected
Hume_Original.Contract_passive_obedience_and_parties,Ferguson_Notes_on_the_enquiry_into_General_Sir_William_Howe_s_conduct_in_the_American_War,1,undirected
Hume_Original.Contract_passive_obedience_and_parties,Ferguson_T012677_3_Pamphlet_Dr_Price,1,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_essays_moral_political_1741,12,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_Four_Dissertations,7,undirected
Hume_Original.Contract_passive_obedience_and_parties,Hume_Political_Discourses,12,undirected
Hume_Petition_Bellmen,Ferguson_T012677_3_Pamphlet_Dr_Price,15,undirected
Hume_Petition_Bellmen,Hume_Dialogues_Concerning_Natural_Religion,3,undirected
Hume_Petition_Bellmen,Hume_essay_on_national_chars,4,undirected
Hume_Petition_Bellmen,Hume_Political_Discourses,8,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_A.Letter.from.a.Gentleman,10,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Abstract_of_a_book,12,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_An_Enquiry_Principal_Morals,3,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Dialogues_Concerning_Natural_Religion,18,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Four_Dissertations,4,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_1,20,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_human_nature_vol_2,7,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_Treatise_Human_Nature_vol_3,27,undirected
Hume_Philosophical_Essays_Human_Understanding,Hume_two_essays_on_suicide_immorality_soul,10,undirected
Hume_Political_Discourses,Ferguson_1756_Reflection_on_militia,2,undirected
Hume_Political_Discourses,Ferguson_T012677_3_Pamphlet_Dr_Price,5,undirected
Hume_Political_Discourses,Hume_An_Enquiry_Principal_Morals,4,undirected
Hume_Political_Discourses,Hume_Archibald_preface_edition,11,undirected
Hume_Political_Discourses,Hume_essay_on_national_chars,14,undirected
Hume_Political_Discourses,Hume_essays_moral_political_1741,20,undirected
Hume_Political_Discourses,Hume_Four_Dissertations,11,undirected
Hume_Political_Discourses,Hume_Original.Contract_passive_obedience_and_parties,12,undirected
Hume_Political_Discourses,Hume_Petition_Bellmen,8,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_An_Abstract_of_a_book,13,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Philosophical_Essays_Human_Understanding,20,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_human_nature_vol_2,28,undirected
Hume_Treatise_Human_Nature_vol_1,Hume_Treatise_Human_Nature_vol_3,15,undirected
Hume_Treatise_human_nature_vol_2,Hume_Philosophical_Essays_Human_Understanding,7,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_1,28,undirected
Hume_Treatise_human_nature_vol_2,Hume_Treatise_Human_Nature_vol_3,20,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Abstract_of_a_book,5,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_An_Enquiry_Principal_Morals,1,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Philosophical_Essays_Human_Understanding,27,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_Human_Nature_vol_1,15,undirected
Hume_Treatise_Human_Nature_vol_3,Hume_Treatise_human_nature_vol_2,20,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_An_Enquiry_Principal_Morals,3,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Dialogues_Concerning_Natural_Religion,13,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Four_Dissertations,4,undirected
Hume_two_essays_on_suicide_immorality_soul,Hume_Philosophical_Essays_Human_Understanding,10,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,14,undirected
sister_peg_checked,Hume_Archibald_preface_edition,18,undirected
sister_peg_checked,Hume_essays_moral_political_1741,6,undirected
